tweet_id	q1_label	q2_label	q3_label	q4_label	q5_label	q6_label	q7_label
1292719462223945728	no	NA	NA	NA	NA	no	yes
1279227227939442689	yes	no	yes	no	no	no	no
1275821344240869376	no	NA	NA	NA	NA	no	no
1253560529764995074	yes	no	yes	no	no	yes	no
1294988180291231745	no	NA	NA	NA	NA	no	no
1369965815026524160	yes	no	yes	no	no	no	no
1295678017369497600	yes	no	yes	no	yes	no	yes
1295815228546887680	yes	no	no	no	no	no	no
1369324007997272071	no	NA	NA	NA	NA	no	no
1293146652258205697	yes	no	yes	no	no	no	yes
1354086393925005318	yes	no	yes	no	no	no	no
1368281499003277314	yes	no	yes	no	no	no	no
1241479955210534912	yes	no	yes	no	yes	yes	no
1291323475211280385	yes	no	yes	no	no	no	yes
1231589676554870786	yes	no	yes	NA	yes	no	yes
1234146090926080001	yes	no	yes	no	yes	no	no
1250809073060188161	no	NA	NA	NA	NA	no	yes
1369449574834831371	no	NA	NA	NA	NA	no	no
1292784879860690944	yes	no	yes	no	no	yes	yes
1238566228748271616	yes	yes	no	no	no	no	no
1297176707078774785	yes	no	yes	no	no	no	no
1279007646176034848	yes	no	yes	no	no	no	yes
1366709877566013447	yes	no	yes	no	yes	no	yes
1370387358722490370	yes	no	yes	no	no	no	no
1370858175923097601	yes	no	yes	no	no	no	no
1247788779445706765	yes	NA	yes	no	no	no	no
1238477948786802689	no	NA	NA	NA	NA	no	no
1241924168263897089	yes	no	no	no	no	no	no
1368036891220664323	yes	no	yes	no	no	no	no
1291752893104754698	yes	yes	yes	no	yes	no	yes
1289517292686938112	yes	yes	yes	yes	yes	yes	yes
1369988981270585349	yes	no	yes	no	no	no	no
1369641729738108932	yes	no	yes	no	no	no	no
1370056834858561537	yes	yes	yes	no	no	no	no
1248846090927030272	no	NA	NA	NA	NA	no	no
1242081575933804544	yes	no	yes	no	no	no	no
1256594465348825089	yes	NA	yes	no	no	no	no
1368162409920266241	yes	no	yes	no	no	no	no
1296930185368031237	yes	no	yes	no	no	no	no
1292239819574333441	no	NA	NA	NA	NA	no	no
1242824275960172544	no	NA	NA	NA	NA	no	no
1253533872052207623	yes	no	yes	no	no	no	no
1274278583062728704	no	NA	NA	NA	NA	no	no
1244646158120685570	no	NA	NA	NA	NA	no	no
1296435233609461761	yes	no	yes	no	no	no	no
1365683864602087435	yes	no	yes	no	no	no	no
1370328717218639874	yes	no	yes	no	yes	no	no
1261551266729246726	yes	no	yes	yes	no	yes	yes
1261052353773363200	yes	no	yes	no	no	no	yes
1246170585828294657	no	NA	NA	NA	NA	no	no
1261603920671055873	yes	no	yes	no	yes	no	yes
1370467753019248647	no	NA	NA	NA	NA	no	no
1266369712985763841	no	NA	NA	NA	NA	no	no
1261932738090807296	yes	no	yes	no	no	no	no
1250448822129565696	no	NA	NA	NA	NA	no	no
1276084268117172232	yes	NA	yes	no	yes	yes	no
1242041527272079360	no	NA	NA	NA	NA	no	no
1370476613389942788	yes	no	yes	no	no	no	no
1367195266550558727	yes	yes	yes	yes	no	yes	yes
1292187224394682370	yes	no	yes	no	no	no	yes
1296432060878520320	yes	no	yes	no	no	no	yes
1256043833776836608	yes	no	yes	no	no	no	no
1367322301646204930	yes	no	yes	no	yes	no	yes
1367469593707634691	yes	no	yes	yes	no	yes	no
1250361460351434752	yes	no	yes	no	no	no	no
1294253236262772743	yes	no	yes	no	no	no	no
1366540729611259905	yes	NA	yes	yes	yes	yes	no
1370457435396317186	yes	no	no	no	no	no	no
1274357155836030976	yes	NA	yes	no	no	no	no
1370390374385131525	yes	no	yes	yes	yes	no	no
1250556138543857671	yes	no	yes	no	no	no	no
1369618607215378437	no	NA	NA	NA	NA	no	no
1288814858104791040	yes	no	yes	no	no	no	no
1288510102731919360	yes	no	yes	no	no	no	no
1369452331545358340	yes	no	yes	no	no	no	no
1287726453761572867	yes	no	yes	no	no	no	no
1251612059864911874	no	NA	NA	NA	NA	no	no
1369364638786289676	yes	yes	yes	yes	yes	yes	yes
1277978891571785728	yes	NA	yes	no	no	no	no
1241357838007652352	yes	no	no	no	no	no	no
1232982385362456576	yes	NA	yes	no	yes	no	yes
1259007236011167745	no	NA	NA	NA	NA	no	no
1240354736819384327	yes	no	yes	no	no	no	no
1289824504060018688	no	NA	NA	NA	NA	no	no
1367143845973143558	yes	no	yes	no	no	no	yes
1367175323452866563	yes	no	yes	no	no	no	no
1248878559986401280	no	NA	NA	NA	NA	no	yes
1284627753711607809	yes	no	yes	yes	no	no	no
1249702049555582976	no	NA	NA	NA	NA	no	no
1248223970647826432	yes	no	yes	no	no	no	yes
1366779099818123265	yes	no	yes	yes	yes	yes	yes
1293151525146165249	yes	no	yes	no	no	no	yes
1368207317917958150	no	NA	NA	NA	NA	no	no
1367456596654178308	no	NA	NA	NA	NA	no	yes
1370181568053006336	yes	NA	yes	yes	yes	yes	yes
1253691872964489219	no	NA	NA	NA	NA	no	no
1252678982648152065	yes	no	yes	no	yes	no	yes
1370440368815235073	yes	yes	yes	yes	yes	no	no
1366946215049523202	yes	no	yes	NA	yes	yes	yes
1246338776097599488	yes	no	yes	no	no	no	no
1370727070045597704	no	NA	NA	NA	NA	no	no
1367071314306097153	no	NA	NA	NA	NA	no	no
1367497595577319429	no	NA	NA	NA	NA	no	no
1236326611689132039	yes	yes	yes	no	yes	no	no
1277878325109829632	yes	no	yes	yes	no	no	yes
1261758523836424196	no	NA	NA	NA	NA	no	no
1247478314060648448	no	NA	NA	NA	NA	no	no
1368738247229272072	yes	no	yes	no	no	no	no
1273480525878120454	yes	no	yes	no	no	no	no
1368847181524836352	yes	no	yes	no	no	no	no
1280149837644738561	yes	no	yes	no	no	no	yes
1362944679805935620	yes	NA	yes	yes	yes	yes	yes
1367889721351806978	yes	no	yes	no	no	no	no
1240335912329977858	no	NA	NA	NA	NA	no	no
1297970213418409987	yes	yes	yes	yes	no	yes	yes
1270319735843012610	yes	no	yes	no	no	no	no
1369823352668364803	yes	no	yes	no	no	no	no
1226173925396242435	no	NA	NA	NA	NA	yes	yes
1293147043943383040	yes	no	yes	no	no	no	yes
1293250734075645952	no	NA	NA	NA	NA	yes	yes
1366368765496156163	no	NA	NA	NA	NA	no	no
1242124264272207872	no	NA	NA	NA	NA	no	no
1299559682877673473	yes	NA	yes	no	yes	yes	yes
1299292905392279553	yes	no	yes	no	yes	no	no
1273149555903692803	yes	no	yes	no	no	no	no
1261211120980963328	yes	no	yes	no	no	no	no
1293039239777718273	no	NA	NA	NA	NA	yes	yes
1370016446231756804	yes	no	yes	no	no	no	no
1370014247904669699	yes	no	yes	no	no	no	no
1293126920402591744	yes	no	yes	no	yes	no	yes
1257606724011405312	yes	no	yes	yes	yes	yes	no
1368814697345081348	no	NA	NA	NA	NA	no	no
1289232121739927552	yes	no	yes	no	no	no	no
1300457819725090823	yes	no	yes	no	no	no	no
1255085489717161984	yes	no	yes	no	yes	no	yes
1242860833279029249	yes	no	yes	no	no	no	no
1242194335308959745	yes	no	yes	no	no	no	no
1229740585285824512	yes	no	yes	no	yes	no	no
1293111979746512896	yes	no	yes	no	no	no	yes
1370410299518562308	no	NA	NA	NA	NA	no	no
1367519412916539401	no	NA	NA	NA	NA	no	no
1249234287288778752	yes	yes	no	no	yes	no	no
1234504297053925383	no	NA	NA	NA	NA	no	yes
1293180600577175558	yes	no	yes	yes	no	yes	yes
1240704247873679360	yes	no	yes	no	no	no	no
1367521995265572864	no	NA	NA	NA	NA	no	no
1252575087779291137	yes	yes	yes	yes	yes	yes	yes
1294557943954890753	no	NA	NA	NA	NA	no	no
1293105444798504966	yes	no	yes	no	no	no	yes
1239979888632889344	no	NA	NA	NA	NA	no	no
1261613592660639744	yes	no	yes	no	no	no	yes
1256541936074264577	yes	no	yes	no	no	no	no
1265582646836551681	yes	no	yes	no	no	no	yes
1369772803797487617	yes	no	yes	no	no	no	no
1370018422273150976	yes	no	yes	no	no	no	no
1366093472248176641	yes	yes	yes	yes	yes	yes	yes
1370822911905382402	no	NA	NA	NA	NA	no	no
1240888467279745024	yes	no	yes	no	yes	no	no
1243523403002372098	yes	no	yes	no	no	no	no
1293106951761559552	yes	no	yes	no	yes	no	yes
1369699489267736585	yes	no	yes	no	no	no	no
1367494884156973058	no	NA	NA	NA	NA	no	yes
1370764784019341312	yes	no	yes	yes	yes	no	yes
1293230765094969345	yes	no	yes	no	yes	no	yes
1364637719754850306	yes	no	yes	no	no	no	no
1368735350785474566	no	NA	NA	NA	NA	no	no
1251405718416064512	yes	no	yes	no	no	no	no
1289895964451328002	yes	yes	yes	no	no	no	yes
1268620166000041984	yes	no	yes	no	yes	yes	yes
1279285115563229186	yes	no	yes	no	no	no	no
1370543884690886659	no	NA	NA	NA	NA	no	yes
1291372057008181248	yes	no	yes	no	no	no	yes
1288818955809955840	yes	no	yes	no	no	no	no
1247041357052600322	no	NA	NA	NA	NA	no	no
1266293829272875009	yes	no	yes	no	no	no	no
1367497301011410944	no	NA	NA	NA	NA	no	yes
1284866532355592201	yes	no	yes	no	no	no	no
1370248647619715076	no	NA	NA	NA	NA	no	no
1271729236596973570	yes	yes	yes	yes	yes	no	yes
1292280011718705152	yes	yes	yes	yes	yes	yes	yes
1293209821240598528	no	NA	NA	NA	NA	no	yes
1370422506532831232	no	NA	NA	NA	NA	no	no
1243271333062021122	no	NA	NA	NA	NA	yes	yes
1293496198020521986	yes	no	yes	no	yes	no	yes
1367611051618033665	yes	no	yes	no	no	no	no
1367531605854724107	no	NA	NA	NA	NA	yes	yes
1294074199003353088	yes	no	yes	no	no	no	yes
1293266044501590023	yes	no	yes	yes	yes	yes	yes
1255123578355400706	no	NA	NA	NA	NA	no	no
1365226137681600512	no	NA	NA	NA	NA	no	no
1370036545919582212	yes	no	yes	no	no	no	no
1279072919528890373	yes	no	yes	no	no	no	no
1277569858465660930	yes	NA	yes	no	no	no	no
1290435252599627776	no	NA	NA	NA	NA	no	yes
1231848070297640960	yes	no	yes	yes	no	yes	no
1291632245246177280	no	NA	NA	NA	NA	no	yes
1298565853122891776	yes	no	yes	no	yes	no	yes
1249998901177917440	no	NA	NA	NA	NA	no	no
1234720698121310208	no	NA	NA	NA	NA	no	no
1269967989526462466	yes	NA	yes	no	yes	no	yes
1367207105833422856	yes	no	yes	no	no	no	yes
1244910747865530368	yes	no	yes	no	no	no	no
1291295292835364864	no	NA	NA	NA	NA	no	no
1249999570370809856	yes	NA	yes	no	no	no	no
1370519171117776904	no	NA	NA	NA	NA	no	no
1369677005239640065	yes	no	yes	no	no	no	no
1285208537883226118	yes	no	yes	no	yes	no	no
1297880631536431105	yes	no	yes	no	no	no	no
1366347483626921984	no	NA	NA	NA	NA	no	no
1238961927327567872	yes	no	yes	no	yes	no	yes
1265639797021986816	yes	no	yes	no	yes	no	yes
1293616524389908480	yes	no	yes	yes	no	yes	yes
1277874575418822657	yes	no	yes	no	no	no	no
1256651910540668929	yes	yes	yes	no	no	no	yes
1252711122957938691	no	NA	NA	NA	NA	no	no
1366614327692787714	yes	no	yes	no	yes	no	yes
1368950467871522817	no	NA	NA	NA	NA	no	no
1293489845617209344	yes	no	yes	no	yes	no	yes
1289442738492989443	yes	no	yes	no	yes	no	yes
1369966859597053955	yes	no	yes	yes	yes	yes	yes
1293521779756015618	yes	yes	yes	yes	yes	yes	yes
1289056093608476672	yes	no	yes	no	no	no	no
1371117741554421761	yes	no	yes	no	no	no	no
1370377805842821122	yes	yes	yes	yes	yes	yes	yes
1366791931070717952	no	NA	NA	NA	NA	no	no
1370252331019870210	yes	no	yes	no	yes	no	yes
1298384199154638852	no	NA	NA	NA	NA	no	no
1367528413687410694	no	NA	NA	NA	NA	no	yes
1242122462915158017	no	NA	NA	NA	NA	no	no
1263750588006838272	no	NA	NA	NA	NA	no	no
1292294631531655169	yes	no	yes	no	no	no	yes
1239515360786866183	yes	no	no	no	no	no	no
1368244991802347522	yes	no	yes	no	no	no	no
1294506942526894080	yes	no	yes	no	no	yes	yes
1370537129957330948	yes	no	yes	no	no	no	no
1283988562837409792	yes	NA	yes	yes	yes	yes	no
1370425628969799682	yes	no	yes	no	no	no	no
1242442749913239555	yes	no	yes	no	no	no	no
1366516159156215809	no	NA	NA	NA	NA	no	no
1273858567951585285	no	NA	NA	NA	NA	no	no
1293268105762869251	no	NA	NA	NA	NA	no	yes
1238193918715576321	yes	no	yes	NA	yes	no	no
1240852036096311296	yes	no	yes	yes	yes	yes	no
1292832148102295553	yes	no	yes	no	no	no	yes
1369781040558923778	yes	no	yes	yes	no	no	no
1246781152972681217	no	NA	NA	NA	NA	no	no
1239327892221329409	yes	no	yes	yes	yes	no	no
1367959834784595980	yes	no	yes	no	no	no	no
1281138145267011585	yes	no	yes	no	no	no	no
1239061352091734016	no	NA	NA	NA	NA	no	no
1294744947434938368	no	NA	NA	NA	NA	no	yes
1241340364830707712	yes	no	yes	yes	yes	yes	yes
1367504013411966984	no	NA	NA	NA	NA	no	yes
1368996237815513088	no	NA	NA	NA	NA	no	no
1281550508566761479	yes	no	yes	yes	yes	no	no
1270248756227735552	yes	no	yes	no	no	no	no
1260843549916045313	yes	no	yes	no	yes	no	no
1352347770758320129	no	NA	NA	NA	NA	no	no
1290915932089602050	no	NA	NA	NA	NA	no	no
1234622691916865536	no	NA	NA	NA	NA	no	no
1245003518265765890	no	NA	NA	NA	NA	yes	no
1370162576575848449	yes	no	yes	no	no	no	no
1235828189840044034	no	NA	NA	NA	NA	no	no
1282318804643729409	yes	yes	yes	no	yes	no	no
1245334521681248268	no	NA	NA	NA	NA	no	no
1367495818115186692	no	NA	NA	NA	NA	no	yes
1370008941325869059	yes	no	yes	no	no	no	no
1298528308003516418	yes	yes	no	no	no	no	no
1294262497155985408	yes	no	yes	no	no	no	yes
1293145020548227073	no	NA	NA	NA	NA	no	yes
1240798052182523907	yes	no	yes	no	yes	no	yes
1369988125662060547	no	NA	NA	NA	NA	no	no
1240271817220280322	yes	no	yes	yes	yes	yes	yes
1367203431019143174	yes	no	yes	no	yes	no	yes
1295663838524735496	yes	no	yes	no	yes	no	yes
1241365063598030849	yes	no	yes	yes	no	yes	yes
1290235569058938885	yes	no	yes	no	no	no	no
1263517135810281472	yes	no	yes	no	no	no	no
1250805429581393922	yes	no	yes	no	no	no	no
1241429041011478529	yes	no	yes	no	no	no	yes
1296023239081299968	yes	no	yes	no	no	no	no
1294514541422759936	yes	no	yes	no	no	no	no
1242823588224421888	no	NA	NA	NA	NA	no	no
1367485527943962632	no	NA	NA	NA	NA	no	no
1289727615754936321	yes	no	yes	no	no	no	no
1232784696792297472	yes	no	yes	no	yes	no	no
1262612078902145024	yes	no	yes	no	no	no	no
1296193256292851713	yes	yes	yes	yes	no	yes	yes
1291134554376409091	no	NA	NA	NA	NA	no	no
1254339392354897920	no	NA	NA	NA	NA	no	no
1267120401102049281	no	NA	NA	NA	NA	no	no
1274971643580997632	yes	no	yes	no	no	no	no
1238783858751004677	yes	no	no	no	no	no	no
1228747974341222406	no	NA	NA	NA	NA	no	no
1254115767840358400	yes	no	yes	no	no	no	no
1369611617986560002	yes	no	yes	no	no	no	no
1293148737351671808	yes	no	yes	no	yes	no	no
1240756062992715776	yes	no	yes	no	yes	no	yes
1367532789416001539	no	NA	NA	NA	NA	no	yes
1261088759015186437	yes	yes	yes	no	yes	no	yes
1294178321975185413	yes	no	yes	no	yes	no	yes
1293135615379279872	yes	no	yes	no	no	no	yes
1254036225243205632	no	NA	NA	NA	NA	no	no
1368547012585660418	yes	no	yes	no	no	no	no
1295127484237783049	yes	no	yes	no	yes	no	yes
1249246813867118592	no	NA	NA	NA	NA	no	no
1291476250213711872	yes	no	yes	no	no	no	yes
1246307767901544451	yes	no	yes	no	no	no	no
1248680644105904131	no	NA	NA	NA	NA	no	no
1367951193499197444	yes	no	yes	no	no	no	no
1293466214132523008	yes	no	yes	yes	yes	no	yes
1249519430549323776	yes	no	yes	no	no	no	no
1249336478871805952	yes	no	yes	no	no	no	no
1277831719366860805	yes	no	yes	no	no	yes	no
1241126404026138624	yes	yes	yes	yes	yes	yes	yes
1296451660814876674	yes	no	yes	no	no	yes	yes
1249657985984598019	yes	no	yes	no	no	no	no
1368939082928300035	yes	no	yes	yes	no	no	no
1370127864381763584	no	NA	NA	NA	NA	no	no
1367496556493099010	no	NA	NA	NA	NA	no	yes
1236269496878366726	yes	NA	yes	yes	yes	yes	yes
1239156141218725889	no	NA	NA	NA	NA	no	no
1366794778009034756	yes	NA	yes	no	yes	yes	yes
1293176875200593922	yes	no	yes	no	no	no	yes
1299188608616861696	yes	yes	yes	no	no	no	yes
1366125635060576258	yes	no	yes	no	no	no	no
1233777976338210818	yes	no	yes	no	no	no	no
1290897995513442306	yes	yes	yes	yes	no	yes	yes
1244634496290435072	no	NA	NA	NA	NA	no	no
1370049414694338568	yes	no	yes	no	yes	no	no
1266247197852491777	yes	no	yes	no	no	no	no
1370780443373621257	yes	no	yes	no	no	no	no
1254737382299009025	no	NA	NA	NA	NA	no	no
1293180553940754440	no	NA	NA	NA	NA	no	no
1369040478243414016	yes	no	yes	no	no	no	no
1238547055238418433	no	NA	NA	NA	NA	no	no
1370663682976358401	yes	no	yes	no	no	no	no
1254994697413689346	yes	no	yes	no	no	no	no
1368222337829646340	yes	no	yes	no	no	no	no
1254043515501363201	yes	NA	no	no	NA	no	no
1245617872748990471	yes	no	yes	no	no	no	no
1369141958682218503	yes	no	yes	no	no	no	no
1250308151804493826	yes	no	yes	no	no	no	no
1293277079195340802	yes	no	yes	no	no	no	yes
1367527744851091460	no	NA	NA	NA	NA	no	no
1369515876924469248	yes	no	yes	no	no	no	no
1368263960353472516	no	NA	NA	NA	NA	no	no
1236675607850876934	yes	no	yes	no	NA	no	no
1291885441478795269	yes	no	yes	no	yes	no	yes
1241300602845564928	no	NA	NA	NA	NA	no	no
1367174693724291072	yes	no	yes	no	no	no	yes
1298499003437453313	yes	no	yes	no	no	no	no
1242014375390720001	yes	no	no	no	no	no	no
1273115663276683264	yes	no	yes	no	no	no	no
1367485853170294784	no	NA	NA	NA	NA	no	no
1245434949471264777	yes	yes	yes	no	yes	no	no
1369761231033298949	yes	no	yes	no	no	no	no
1366803715743756293	yes	no	yes	no	no	no	yes
1263413745235214336	yes	no	yes	no	no	no	no
1258632256123482118	yes	no	yes	no	no	no	no
1237328566544670720	no	NA	NA	NA	NA	no	no
1368245409332740099	no	NA	NA	NA	NA	no	no
1242547572281085952	yes	yes	yes	yes	yes	yes	yes
1254057815037132801	yes	yes	yes	yes	no	yes	yes
1369854341369245698	yes	no	yes	no	no	no	no
1247891087529619459	no	NA	NA	NA	NA	no	no
1274312975340486656	no	NA	NA	NA	NA	yes	yes
1252855763858411525	yes	no	yes	no	yes	no	no
1294717119024844805	yes	no	yes	no	no	no	yes
1369944198888181761	yes	no	yes	no	no	no	yes
1270255121780408320	yes	no	no	no	no	no	no
1366339395507396608	no	NA	NA	NA	NA	no	no
1293519752304844800	no	NA	NA	NA	NA	no	no
1366793755915743232	no	NA	NA	NA	NA	yes	no
1368978136264712194	yes	no	yes	no	no	no	no
1292334291695722496	yes	no	yes	no	no	no	no
1369368640777248771	yes	no	yes	no	no	no	no
1246695703977627649	yes	no	yes	no	yes	yes	no
1369189963321999362	yes	no	yes	no	no	no	no
1298197923134570497	yes	NA	yes	no	no	no	no
1295322187277246464	yes	no	yes	no	no	no	no
1255540205643345921	yes	yes	yes	yes	yes	yes	yes
1261166259070214145	yes	no	yes	no	no	no	no
1369982449254608902	no	NA	NA	NA	NA	no	no
1292232578754322434	yes	no	yes	no	yes	no	no
1369664450685526024	no	NA	NA	NA	NA	no	no
1240254058969120768	no	NA	NA	NA	NA	no	no
1249347838963855363	no	NA	NA	NA	NA	no	no
1235714445747179520	no	NA	NA	NA	NA	no	no
1363964279997743108	yes	no	yes	no	no	no	no
1294547288367431680	no	NA	NA	NA	NA	no	no
1268052677499346946	yes	no	yes	no	no	yes	no
1367233597204279297	no	NA	NA	NA	NA	no	no
1241496115771510784	no	NA	NA	NA	NA	no	no
1366846108425666560	yes	no	yes	no	no	no	yes
1241009786461790213	yes	no	yes	no	yes	no	no
1368219821603778562	yes	no	yes	no	no	no	no
1293151472293761025	yes	yes	yes	no	yes	no	yes
1297583765917753345	yes	no	yes	no	no	no	no
1247161756046090240	no	NA	NA	NA	NA	no	no
1367517432521379840	no	NA	NA	NA	NA	yes	yes
1281112199809978369	no	NA	NA	NA	NA	no	no
1369901108366344196	yes	yes	yes	yes	yes	yes	yes
1271285097417732099	yes	NA	yes	no	no	yes	yes
1298614030404399104	yes	no	yes	no	yes	no	yes
1367529301759950850	yes	no	yes	no	no	no	yes
1366345956862685184	yes	no	yes	no	no	no	no
1367412093578788867	no	NA	NA	NA	NA	no	no
1291689644204142592	no	NA	NA	NA	NA	no	yes
1369703410551898113	yes	no	yes	no	no	no	no
1294639984805388291	yes	no	yes	no	no	no	yes
1298222205319278592	no	NA	NA	NA	NA	no	yes
1300523703722225675	yes	no	yes	no	no	no	yes
1367826282860404737	yes	yes	yes	yes	yes	yes	yes
1296876725268369409	yes	yes	yes	yes	no	yes	no
1278918503874154502	yes	no	no	no	no	no	no
1261159032880074753	yes	no	yes	no	yes	no	no
1368175666034774023	no	NA	NA	NA	NA	no	no
1367495382784180231	no	NA	NA	NA	NA	no	yes
1293202104727863296	yes	no	yes	no	no	no	no
1295336111380848640	yes	no	yes	no	no	no	yes
1242302400762908685	no	NA	NA	NA	NA	no	no
1370047373012008961	no	NA	NA	NA	NA	no	no
1293139916260610049	yes	yes	yes	no	no	no	no
1246306047955996672	yes	no	yes	no	no	no	no
1369588793691414532	no	NA	NA	NA	NA	no	no
1367584469348147200	no	NA	NA	NA	NA	no	no
1241225019952263170	yes	no	yes	no	no	no	no
1369788331232493573	yes	no	yes	no	no	no	no
1368397996191346690	yes	no	yes	no	no	no	no
1367882658567585793	yes	yes	yes	yes	yes	yes	no
1293105520312754176	yes	yes	yes	no	no	no	yes
1294592070254985217	yes	no	yes	no	no	no	yes
1293414349453889538	yes	no	yes	no	no	yes	no
1241859979591798784	yes	no	yes	no	no	no	no
1252956814280478720	no	NA	NA	NA	NA	no	no
1240285630195736576	yes	no	no	no	no	no	no
1300570803751260160	yes	yes	yes	no	yes	no	yes
1263342778756616192	yes	no	yes	no	no	no	no
1370394713400938503	yes	no	yes	no	no	no	no
1226772318707494912	no	NA	NA	NA	NA	yes	no
1239528272356089862	yes	yes	yes	yes	yes	yes	yes
1290980493027155968	yes	no	yes	no	no	no	yes
1370052380557942785	no	NA	NA	NA	NA	no	no
1258542936381259777	yes	NA	yes	no	no	yes	yes
1293250377471623179	yes	no	yes	no	no	no	yes
1265940112707407873	no	NA	NA	NA	NA	no	no
1254393061930606598	no	NA	NA	NA	NA	yes	yes
1293436845867634690	no	NA	NA	NA	NA	yes	yes
1248338252072960002	yes	yes	yes	yes	yes	yes	yes
1247316272095932416	no	NA	NA	NA	NA	no	no
1293119212916023296	no	NA	NA	NA	NA	yes	yes
1366772675033579525	yes	no	yes	no	yes	no	yes
1291051338306973696	yes	no	yes	no	no	no	yes
1250610655595499520	yes	yes	yes	yes	no	yes	yes
1253019489618276352	no	NA	NA	NA	NA	no	no
1293345865281798144	no	NA	NA	NA	NA	no	yes
1297262515144011776	yes	yes	yes	yes	yes	yes	yes
1369501939470327808	yes	no	yes	no	no	no	no
1290186505080541184	yes	no	yes	yes	yes	yes	yes
1268389286992379908	yes	no	yes	no	no	no	no
1240859713530707968	yes	NA	no	no	no	no	no
1300431347656404996	yes	no	yes	no	yes	no	no
1367832404644290563	no	NA	NA	NA	NA	no	no
1261916412018331653	yes	no	yes	no	no	yes	yes
1293434541537812483	yes	no	yes	no	no	no	yes
1291688146783154176	yes	no	yes	no	no	yes	no
1299389000067801088	yes	yes	yes	no	yes	no	yes
1366308476771856389	no	NA	NA	NA	NA	no	no
1300507716520210433	no	NA	NA	NA	NA	no	yes
1250421729245032457	yes	no	yes	no	no	no	no
1247792913574064133	yes	no	yes	yes	yes	yes	yes
1293144170060820480	yes	no	no	no	no	no	yes
1293215600110641156	yes	no	yes	no	yes	no	yes
1270338656839110656	no	NA	NA	NA	NA	no	no
1247257492230410253	no	NA	NA	NA	NA	no	no
1369993532598083588	no	NA	NA	NA	NA	no	no
1246538099729018880	yes	no	yes	yes	yes	no	no
1367170117226881030	no	NA	NA	NA	NA	no	no
1236493880285114373	yes	no	no	no	no	no	no
1239393281148178432	yes	yes	yes	yes	no	yes	yes
1246777585662558208	no	NA	NA	NA	NA	no	no
1296458603327565824	yes	no	no	no	no	no	no
1291705724997861376	yes	no	yes	no	no	no	yes
1261697669430419457	yes	yes	yes	yes	yes	yes	no
1250471119938822146	yes	no	yes	no	no	no	no
1296774046550577153	yes	no	yes	no	no	no	yes
1244266915020845057	yes	no	yes	no	yes	no	no
1263904476773191682	yes	no	yes	no	yes	no	yes
1251571230563536898	no	NA	NA	NA	NA	no	no
1254715646455296001	no	NA	NA	NA	NA	no	no
1252228965600645124	yes	no	yes	no	yes	no	yes
1370806874321252355	yes	no	yes	no	no	no	no
1366595008539803649	no	NA	NA	NA	NA	no	no
1278640539311767553	no	NA	NA	NA	NA	no	no
1369920155053154312	no	NA	NA	NA	NA	no	no
1293141896534151168	yes	no	yes	no	yes	no	yes
1242529516830031873	yes	no	no	no	no	no	no
1366075801951752192	yes	no	yes	no	no	no	no
1274593889333194753	no	NA	NA	NA	NA	no	no
1250325228409909248	yes	no	yes	no	no	no	no
1369726355026370570	no	NA	NA	NA	NA	no	no
1366496912615084032	yes	no	yes	no	yes	no	yes
1266247314521260032	yes	no	yes	no	no	no	no
1293147413969068035	yes	no	yes	no	no	no	yes
1287976083007184896	yes	yes	yes	no	yes	no	no
1300341760149917697	yes	no	yes	no	no	no	yes
1241720299172831234	yes	yes	yes	yes	yes	yes	yes
1237562584477265920	yes	no	yes	yes	yes	yes	yes
1290287792803569664	yes	no	yes	yes	no	no	yes
1293366596665110528	yes	no	yes	no	no	no	yes
1242201014947713024	no	NA	NA	NA	NA	no	no
1246358133208997890	no	NA	NA	NA	NA	no	no
1370211696149721096	no	NA	NA	NA	NA	no	no
1369372154387652611	no	NA	NA	NA	NA	no	no
1269756668860141569	yes	no	yes	no	no	no	yes
1243144400739368966	yes	NA	yes	no	no	no	no
1241056501306920966	yes	no	yes	no	no	no	yes
1296361331285618689	yes	no	yes	no	no	no	no
1268544290524991493	yes	yes	yes	yes	no	yes	yes
1251434531544014849	no	NA	NA	NA	NA	no	no
1367495151791276037	no	NA	NA	NA	NA	no	yes
1370400479235149828	yes	no	yes	no	no	no	no
1293474891824594951	yes	no	yes	NA	yes	no	yes
1293802013755682817	no	NA	NA	NA	NA	yes	yes
1240676575168921600	yes	no	yes	no	yes	no	yes
1241248064012156933	yes	no	yes	no	no	yes	yes
1369686538607603712	yes	no	yes	no	no	no	yes
1259725533442715648	no	NA	NA	NA	NA	no	no
1367089188462551042	no	NA	NA	NA	NA	no	yes
1366432480761364481	yes	yes	yes	no	no	no	no
1291348326185603073	yes	no	yes	no	no	no	no
1298130485378453504	yes	no	yes	no	no	no	yes
1258431632677232640	no	NA	NA	NA	NA	no	no
1367513526676447244	yes	no	yes	no	no	no	no
1265896472693833729	yes	no	yes	no	no	no	no
1238096492046553099	yes	no	no	no	yes	no	no
1369498735361855488	yes	no	yes	no	no	no	no
1290298305667379203	yes	no	yes	no	no	no	yes
1254804688513490944	yes	no	yes	no	no	no	no
1274385512774742016	yes	yes	yes	yes	no	yes	no
1367467530617565193	no	NA	NA	NA	NA	no	no
1248909621022113794	no	NA	NA	NA	NA	no	no
1239496320307662848	no	NA	NA	NA	NA	no	no
1243180129037189125	no	NA	NA	NA	NA	no	no
1295766555997937665	no	NA	NA	NA	NA	yes	yes
