tweet_id	q1_label	q2_label	q3_label	q4_label	q5_label	q6_label	q7_label
1293208280827912192	yes	yes	yes	no	no	no	no
1294401098506211329	yes	yes	yes	yes	yes	yes	yes
1367361680699703296	yes	no	yes	no	no	no	yes
1294545622759100416	yes	no	yes	no	no	no	no
1298412853293064192	yes	no	yes	no	no	no	no
1366498478520680450	yes	no	yes	no	no	no	yes
1293125050401513472	yes	no	yes	no	yes	no	yes
1293305254604427265	yes	yes	yes	yes	yes	yes	yes
1293176875200593922	yes	no	yes	no	no	no	yes
1287769781312131072	yes	no	no	no	no	no	no
1293251467210567681	yes	yes	yes	no	no	no	no
1298565853122891776	yes	no	yes	no	yes	no	yes
1273699956340281362	no	NA	NA	NA	NA	no	yes
1298395234506866694	yes	no	yes	yes	no	yes	yes
1292748270750568449	yes	no	yes	no	no	no	yes
1297287139919630337	yes	no	yes	yes	yes	yes	yes
1367431771982290947	no	NA	NA	NA	NA	no	no
1297147776502059008	yes	yes	no	yes	no	yes	yes
1241867996940959748	yes	no	yes	no	no	no	no
1293132281557725185	yes	yes	yes	no	yes	no	yes
1367442156785434627	no	NA	NA	NA	NA	no	yes
1367511762359230470	yes	no	yes	no	no	no	yes
1293595418182529025	yes	no	yes	no	no	no	yes
1293132788506427392	yes	no	yes	no	yes	no	yes
1299036539394158592	yes	yes	yes	no	yes	no	yes
1285236641670594560	yes	no	yes	no	yes	no	yes
1240904598283595777	yes	no	yes	no	no	no	no
1241048591868796928	yes	no	yes	no	yes	no	no
1241105466408800256	yes	no	yes	no	no	no	no
1367502329306636289	no	NA	NA	NA	NA	no	no
1367358582912675841	no	NA	NA	NA	NA	no	no
1293790578572845057	yes	yes	yes	no	no	no	yes
1293936943257071621	yes	no	yes	yes	no	no	no
1366207813404545034	yes	no	yes	no	yes	no	yes
1300497405209726976	no	NA	NA	NA	NA	no	no
1254916712421523458	yes	no	yes	no	yes	no	yes
1367508248719470599	no	NA	NA	NA	NA	yes	yes
1367116701234581506	yes	NA	yes	no	yes	no	yes
1367140619215331332	no	NA	NA	NA	NA	no	no
1295379085313671168	yes	no	yes	no	no	no	yes
1299366126745460736	yes	no	no	yes	no	yes	yes
1290345443948470272	yes	no	yes	no	no	no	yes
1294977997011922945	no	NA	NA	NA	NA	yes	yes
1294053551648526339	yes	no	yes	yes	no	yes	no
1367527833845792768	yes	no	yes	no	no	no	yes
1241060286255300611	no	NA	NA	NA	NA	no	no
1366462844179517443	no	NA	NA	NA	NA	yes	no
1291382106795450369	yes	no	yes	no	no	no	no
1287869124266225665	no	NA	NA	NA	NA	yes	yes
1366372730610851841	no	NA	NA	NA	NA	no	no
1299006357350354944	yes	no	yes	no	yes	no	yes
1292215943494500355	yes	no	yes	no	yes	no	yes
1295636146727391232	yes	no	yes	no	no	no	yes
1293111602024271872	no	NA	NA	NA	NA	no	no
1293143362040733696	yes	no	yes	no	no	no	yes
1366973226795081728	yes	no	yes	no	no	no	yes
1367458536683417603	yes	yes	yes	no	yes	no	yes
1295688026534879232	yes	no	yes	yes	no	no	yes
1297880631536431105	yes	no	yes	no	yes	no	no
1295031101354901504	no	NA	NA	NA	NA	no	yes
1294118320233500674	yes	no	yes	no	no	no	yes
1366765790364651520	no	NA	NA	NA	NA	no	no
1293117670011920387	yes	no	yes	no	no	no	yes
1293149327146262528	yes	no	yes	no	no	no	yes
1367040296232574978	no	NA	NA	NA	NA	no	no
1366783497399119875	no	NA	NA	NA	NA	no	no
1293808025782956034	no	NA	NA	NA	NA	no	yes
1366852527917068289	yes	no	yes	no	yes	no	yes
1367501959293452297	no	NA	NA	NA	NA	no	yes
1292056802738216961	no	NA	NA	NA	NA	no	no
1295460547912138753	yes	yes	yes	yes	yes	yes	yes
1293802013755682817	no	NA	NA	NA	NA	yes	yes
1366736132445261825	no	NA	NA	NA	NA	no	no
1259580026330271746	yes	no	yes	no	no	no	no
1293132090863747074	yes	no	yes	no	yes	no	yes
1239826113515446273	yes	no	yes	no	no	no	yes
1295985137621127169	yes	no	yes	no	no	no	no
1293139267322089472	yes	no	yes	no	no	no	yes
1367501235235004419	yes	yes	yes	yes	no	yes	yes
1367495407287336965	no	NA	NA	NA	NA	no	yes
1293848055427534849	yes	yes	yes	no	yes	no	yes
1264347407564836869	yes	yes	NA	yes	no	yes	yes
1293493281888894977	yes	yes	yes	yes	no	yes	yes
1366667546146054146	yes	no	yes	no	no	no	yes
1293277079195340802	yes	no	yes	no	no	no	yes
1287844405098041344	no	NA	NA	NA	NA	no	no
1366303111934058502	no	NA	NA	NA	NA	no	no
1290398905021202434	yes	yes	yes	yes	yes	yes	yes
1367188858702602240	no	NA	NA	NA	NA	no	yes
1299980474153041921	yes	no	yes	no	no	no	no
1293292142257934337	no	NA	NA	NA	NA	no	no
1266101954763272194	no	NA	NA	NA	NA	no	yes
1297696820244578305	yes	no	yes	no	no	no	yes
1241871825241604104	yes	no	yes	no	no	no	no
1291968319378120704	yes	no	yes	yes	yes	no	yes
1296280799696883712	yes	no	yes	no	yes	no	yes
1367008961615060995	no	NA	NA	NA	NA	no	yes
1367198642919137286	yes	no	yes	no	yes	no	yes
1299934677743153153	yes	no	yes	yes	no	yes	yes
1293290122943832064	yes	no	yes	no	yes	yes	yes
1297155788771909632	yes	yes	yes	yes	no	yes	yes
1293116429039017985	yes	no	yes	no	no	no	yes
1293203655257198593	yes	no	yes	no	yes	no	yes
1241712232855199744	no	NA	NA	NA	NA	no	no
1241379097982521345	no	NA	NA	NA	NA	no	no
1367130248018595843	no	NA	NA	NA	NA	no	yes
1367519602461331464	no	NA	NA	NA	NA	no	no
1367513466769182720	no	NA	NA	NA	NA	no	no
1367209878335459333	no	NA	NA	NA	NA	no	yes
1366660269984874496	yes	no	yes	no	no	no	no
1290918155179745280	yes	no	yes	no	no	no	yes
1294528464821854208	yes	no	yes	yes	yes	yes	yes
1291157025066561538	yes	yes	yes	yes	yes	yes	yes
1367427316079595527	yes	yes	yes	yes	yes	no	yes
1287769781312131072	yes	no	yes	no	no	no	no
1295073448579018752	no	NA	NA	NA	NA	yes	yes
1367506309738807300	no	NA	NA	NA	NA	no	no
1241313403391614976	yes	yes	yes	yes	yes	yes	yes
1293893706429403136	yes	yes	yes	yes	no	yes	yes
1238028387710570498	no	NA	NA	NA	NA	yes	no
1367160002381811721	yes	no	yes	no	no	no	yes
1293105922374537216	no	NA	NA	NA	NA	yes	yes
1293275508986306562	yes	yes	NA	yes	no	yes	yes
1294563449327046656	yes	yes	yes	no	no	no	yes
1291474124079071235	yes	no	yes	no	no	no	yes
1293242701236842496	yes	yes	yes	yes	yes	no	yes
1367122746577149952	yes	no	yes	no	no	no	yes
1285260523467083779	yes	no	yes	no	yes	no	yes
1367198018861170696	yes	no	yes	no	yes	no	no
1297273588202995712	yes	no	yes	no	no	no	yes
1293345865281798144	no	NA	NA	NA	NA	no	yes
1298586960697720842	no	NA	NA	NA	NA	no	no
1293557716334649344	no	NA	NA	NA	NA	yes	yes
1293122108927729669	yes	yes	yes	no	no	yes	yes
1290373256873218059	yes	no	yes	no	no	no	yes
1294644564800802817	yes	no	yes	no	no	no	yes
1367497445421244424	no	NA	NA	NA	NA	no	no
1273052448349917190	yes	yes	yes	yes	no	no	no
1258889865053245441	yes	yes	yes	yes	no	yes	yes
1300440708097085440	yes	no	yes	no	no	no	yes
1293141136400424965	yes	no	yes	no	yes	no	yes
1293101200259403777	yes	no	yes	no	no	no	no
1293105606388260864	yes	no	yes	no	yes	no	yes
1242269948036165632	no	NA	NA	NA	NA	no	no
1274663218267504640	yes	no	yes	no	no	yes	yes
1293107090878332929	yes	no	yes	no	no	no	no
1367534082742231043	no	NA	NA	NA	NA	no	yes
1293144016763133954	yes	no	yes	no	no	no	yes
1242285108985356290	yes	no	yes	no	no	no	no
1366743571500564488	no	NA	NA	NA	NA	no	no
1294247397799780354	yes	yes	yes	yes	yes	yes	yes
1366799464325926912	no	NA	NA	NA	NA	no	no
1293143744477310976	yes	no	yes	no	no	no	yes
1298576031322902528	yes	no	yes	yes	yes	yes	yes
1289493334193369089	yes	no	yes	no	yes	no	yes
1293111979746512896	yes	no	yes	no	no	no	yes
1296087785250656256	no	NA	NA	NA	NA	no	no
1293250734075645952	no	NA	NA	NA	NA	yes	yes
1291260494364446720	yes	no	yes	no	no	no	no
1296615144810860550	no	NA	NA	NA	NA	no	no
1367159886283493381	no	NA	NA	NA	NA	no	no
1240562585709223937	yes	yes	yes	yes	yes	no	yes
1366701237622747141	no	NA	NA	NA	NA	no	no
1293489845617209344	yes	no	yes	no	yes	no	yes
1293180487360319489	yes	no	yes	no	no	no	yes
1241346693200785410	yes	no	yes	yes	no	no	no
1296107153061707781	yes	no	yes	no	no	no	yes
1293160728061509632	no	NA	NA	NA	NA	no	no
1288720792159690752	yes	no	yes	no	no	no	yes
1366730691610898432	no	NA	NA	NA	NA	no	no
1367485680381816840	no	NA	NA	NA	NA	no	yes
1296228245499772930	no	NA	NA	NA	NA	no	no
1293162320072499202	yes	no	yes	no	yes	no	yes
1297721787032231936	yes	no	no	no	no	no	no
1239883976766033920	yes	no	yes	no	no	no	yes
1293115185964687360	yes	yes	yes	no	no	no	yes
1297277366289408001	yes	no	yes	no	yes	no	yes
1261358557347213312	no	NA	NA	NA	NA	no	no
1297579515477196803	yes	no	yes	no	no	no	no
1296129802550693890	yes	no	yes	no	no	no	yes
1366877035335979012	yes	no	yes	no	yes	no	yes
1366672283943784449	no	NA	NA	NA	NA	no	no
1285424151411531777	no	NA	NA	NA	NA	no	no
1291399667155177473	yes	no	yes	yes	no	no	yes
1296876725268369409	yes	yes	yes	yes	no	yes	no
1291425366200942592	yes	no	yes	no	no	no	no
1367184262378717195	yes	no	yes	no	no	no	yes
1367423598353395712	no	NA	NA	NA	NA	no	yes
1367080704346054657	no	NA	NA	NA	NA	no	yes
1366791931070717952	no	NA	NA	NA	NA	no	no
1293635868154974208	yes	no	yes	no	yes	no	yes
1293135945475264512	yes	no	yes	no	no	no	no
1247892976367353857	yes	no	yes	no	yes	no	yes
1289619034334310400	yes	no	yes	no	yes	no	yes
1367430387975266305	no	NA	NA	NA	NA	no	yes
1367091029623648259	no	NA	NA	NA	NA	no	no
1268480897860489217	no	NA	NA	NA	NA	no	no
1295732321837109249	yes	no	yes	no	yes	no	yes
1367167112201003008	yes	no	yes	no	no	no	yes
1367530139651895309	no	NA	NA	NA	NA	no	no
1289506556116049925	yes	no	yes	no	yes	no	no
1293530603015548934	no	NA	NA	NA	NA	no	yes
1293242504926638080	yes	no	yes	no	yes	no	yes
1367531362425700354	no	NA	NA	NA	NA	no	no
1285687260780863490	yes	no	yes	no	no	no	no
1291373558887841794	yes	yes	no	no	yes	no	no
1294581062258106370	yes	no	yes	no	yes	no	yes
1293198949487181825	no	NA	NA	NA	NA	no	yes
1255934957664550912	yes	no	yes	no	no	no	yes
1367528322507415558	no	NA	NA	NA	NA	no	yes
1296554190303526913	yes	yes	yes	no	no	no	yes
1293747533882298368	no	NA	NA	NA	NA	no	yes
1298294038249037839	yes	no	yes	no	no	no	yes
1293804727503921152	yes	no	yes	no	yes	no	yes
1293207761761828865	yes	no	yes	no	no	no	no
1367379245597663233	yes	no	yes	no	no	no	yes
1241079762426134532	yes	no	yes	no	no	no	no
1366295041703112706	no	NA	NA	NA	NA	no	no
1293736120560357378	yes	no	yes	no	yes	no	yes
1367534830427242499	no	NA	NA	NA	NA	no	no
1295855493773168644	yes	no	yes	no	yes	no	yes
1293499884134440960	no	NA	NA	NA	NA	no	yes
1293174075737739264	yes	no	yes	no	yes	no	yes
1294585018015244288	yes	yes	yes	no	yes	no	yes
1289517292686938112	yes	yes	yes	yes	yes	yes	yes
1244717392305020930	no	NA	NA	NA	NA	no	no
1295412604303802372	yes	no	yes	no	no	no	yes
1291516410242502656	yes	no	yes	no	no	no	no
1296503410108358656	yes	no	yes	yes	yes	no	yes
1294331025343090688	yes	no	yes	no	no	no	no
1259500944875610112	yes	no	yes	no	yes	no	yes
1262542941245112320	yes	no	yes	no	yes	no	yes
1290421397643309056	no	NA	NA	NA	NA	yes	yes
1293130237870571520	yes	no	yes	no	yes	no	yes
1297970213418409987	yes	yes	yes	yes	no	yes	yes
1295042639423774721	yes	yes	yes	yes	no	yes	yes
1367486495565750274	no	NA	NA	NA	NA	no	yes
1299653843001716736	yes	yes	yes	no	yes	no	yes
1239888262975631360	yes	yes	yes	yes	yes	yes	yes
1273987618041192450	yes	no	yes	no	no	no	yes
1300411875822383106	yes	yes	yes	no	yes	yes	yes
1366387954088820738	yes	no	yes	no	no	no	yes
1293175267968655360	yes	yes	yes	no	no	no	no
1367064933809160193	yes	no	yes	NA	yes	yes	yes
1293212764777910274	yes	no	yes	yes	yes	no	yes
1290553793466249216	yes	no	yes	no	yes	no	yes
1367034348617289728	no	NA	NA	NA	NA	no	yes
1276424962991992834	yes	no	yes	no	no	no	yes
1292084752753860610	no	NA	NA	NA	NA	no	no
1298253814361808896	yes	no	yes	yes	yes	yes	yes
1261364694465445888	yes	no	yes	no	no	no	no
1293130568260096001	no	NA	NA	NA	NA	yes	yes
1289519536304267264	yes	no	yes	no	no	yes	no
1367163349977485317	yes	no	yes	no	no	no	yes
1294196158647218176	no	NA	NA	NA	NA	no	no
1293214986945339393	yes	yes	no	yes	no	yes	yes
1291728747566112768	yes	no	yes	no	no	no	yes
1367429634699104259	no	NA	NA	NA	NA	no	no
1366803715743756293	yes	no	yes	no	no	no	yes
1366946215049523202	yes	no	yes	NA	yes	yes	yes
1367143845973143558	yes	no	yes	no	no	no	yes
1293432981240139776	yes	yes	yes	no	yes	no	yes
1241056501306920966	yes	no	yes	no	no	no	yes
1298202228742905858	yes	yes	yes	yes	no	yes	yes
1296488886038933508	yes	no	yes	no	no	no	no
1298968508319973376	yes	no	yes	no	yes	no	yes
1293180553940754440	no	NA	NA	NA	NA	no	no
1295667935936229376	yes	no	yes	no	no	no	yes
1293513430117343232	no	NA	NA	NA	NA	yes	yes
1367528438505046025	no	NA	NA	NA	NA	no	no
1367497622307680273	yes	yes	yes	yes	yes	yes	yes
1294559244914655232	yes	no	yes	no	no	no	yes
1242199506478944257	no	NA	NA	NA	NA	yes	no
1367007835016421381	yes	no	yes	no	no	no	yes
1245536929925431296	yes	yes	yes	no	yes	no	yes
1241487887260094472	no	NA	NA	NA	NA	no	no
1298308323813531658	yes	no	yes	no	yes	yes	yes
1293436845867634690	no	NA	NA	NA	NA	yes	yes
1289501465124507655	yes	yes	yes	no	yes	no	yes
1297492251149578240	yes	yes	yes	no	no	no	no
1299180822000435200	yes	no	yes	no	no	no	yes
1293880139038760962	yes	no	yes	no	yes	no	yes
1261383363274764288	no	NA	NA	NA	NA	no	no
1300570803751260160	yes	yes	yes	no	yes	no	yes
1294921859717304320	yes	no	no	yes	yes	no	yes
1293150606979366912	yes	no	yes	no	no	no	yes
1367496312011317265	yes	no	yes	no	no	no	yes
1295990597984165889	yes	yes	yes	no	no	no	yes
1235883333743185921	yes	no	yes	no	no	no	yes
1293266343995858944	no	NA	NA	NA	NA	no	no
1295356162519511040	no	NA	NA	NA	NA	no	yes
1289749671452094464	yes	yes	yes	no	no	no	yes
1262398976214609922	yes	no	no	no	no	no	no
1293428508358848512	yes	yes	yes	no	yes	no	yes
1293366596665110528	yes	no	yes	no	no	no	yes
1246335714054332416	yes	yes	yes	yes	no	yes	yes
1293838615227830273	yes	yes	yes	no	no	no	yes
1239543462128738305	yes	no	yes	yes	yes	yes	yes
1241251112512094209	yes	no	yes	no	yes	no	no
1293222883582509056	yes	no	yes	no	yes	no	yes
1295766555997937665	no	NA	NA	NA	NA	yes	yes
1292187224394682370	yes	no	yes	no	no	no	yes
1367499030746587136	no	NA	NA	NA	NA	no	no
1250286978488086529	yes	no	no	no	no	no	no
1295819023914016774	no	NA	NA	NA	NA	no	yes
1296487859998855170	yes	no	yes	no	no	no	no
1300102548205035522	yes	yes	yes	yes	no	yes	no
1241109013183561728	yes	no	yes	no	no	no	no
1293153180562477057	no	NA	NA	NA	NA	yes	yes
1292211641367617541	yes	no	yes	no	yes	no	yes
1242526122832773126	no	NA	NA	NA	NA	no	no
1298189596505911300	yes	yes	yes	no	yes	no	yes
1366710838330068994	no	NA	NA	NA	NA	no	no
1367197418442395653	yes	no	yes	no	no	no	yes
1298942753141854210	yes	no	yes	no	no	no	yes
1297381307631230976	yes	no	yes	no	no	no	yes
1280244144666001409	yes	no	yes	no	no	yes	yes
1293673676336963584	yes	no	yes	no	no	no	yes
1366763538493149189	yes	no	no	no	yes	no	no
1367368036722778113	no	NA	NA	NA	NA	no	yes
1296133576879042561	yes	no	yes	no	yes	no	yes
1237991637151879168	yes	no	yes	no	no	no	no
1296228424890093569	yes	no	yes	yes	no	yes	yes
1297494064527532033	yes	no	no	no	no	no	no
1293448865685950464	yes	no	yes	no	no	no	no
1296851562946539527	yes	no	yes	no	yes	yes	yes
1367130130267668488	no	NA	NA	NA	NA	yes	yes
1295815228546887680	yes	no	no	no	no	no	no
1296085202305982465	yes	no	yes	no	no	no	yes
1293538979782901760	yes	no	yes	no	no	no	yes
1366836183205105671	no	NA	NA	NA	NA	no	yes
1241431338797989893	no	NA	NA	NA	NA	no	no
1367511507890823174	no	NA	NA	NA	NA	no	no
1367531755960496137	no	NA	NA	NA	NA	no	yes
1293782083689750533	yes	no	yes	no	yes	no	yes
1240990250241069057	no	NA	NA	NA	NA	no	no
1299353027250475008	yes	no	yes	no	yes	yes	yes
1366665668658159616	no	NA	NA	NA	NA	no	no
1293308912997982209	yes	yes	yes	no	no	no	yes
1298867602505248768	yes	yes	yes	yes	yes	yes	yes
1296071050673950721	yes	no	yes	yes	yes	no	yes
1292454153218691076	yes	no	yes	no	no	no	yes
1293150253986779137	yes	yes	yes	no	yes	no	yes
1257096280830083072	yes	no	yes	no	no	no	yes
1291428693529722880	yes	no	yes	no	no	no	yes
1293123451620921344	yes	no	yes	no	no	no	yes
1295015212718993408	yes	no	yes	yes	no	yes	yes
1292447954977075200	no	NA	NA	NA	NA	yes	no
1296823982897934338	yes	no	yes	no	no	no	yes
1367157524177240070	yes	no	yes	no	yes	no	yes
1293537467015061504	yes	no	yes	no	yes	no	yes
1296901055427629057	no	NA	NA	NA	NA	no	no
1241072789014093832	yes	yes	no	yes	yes	yes	no
1300348851686182912	yes	no	yes	yes	yes	yes	yes
1297249824266424322	yes	no	yes	yes	yes	yes	yes
1261614432494538754	yes	no	yes	no	no	no	NA
1367491072478355474	no	NA	NA	NA	NA	no	no
1366522230356598784	yes	no	yes	yes	no	no	no
1293396794483904513	yes	no	yes	no	no	no	no
1295001650785144834	no	NA	NA	NA	NA	no	yes
1293474870060355584	yes	no	yes	yes	yes	no	yes
1293144722836459522	yes	yes	yes	no	no	no	yes
1293742408648228864	no	NA	NA	NA	NA	no	yes
1293221262345601027	yes	no	yes	yes	yes	yes	yes
1297602002428493826	yes	no	yes	no	yes	no	yes
1300201159299338242	yes	no	yes	no	no	no	yes
1367504668587413511	no	NA	NA	NA	NA	no	yes
1293610699281899520	no	NA	NA	NA	NA	yes	yes
1296823388623822850	yes	no	yes	no	no	no	no
1299380602458828800	yes	yes	yes	no	no	no	no
1292645838200737792	yes	yes	yes	no	yes	no	yes
1260711142818828288	yes	yes	yes	yes	no	yes	yes
1297497500786528256	yes	no	yes	no	no	no	yes
1293119610800218114	no	NA	NA	NA	NA	no	yes
1290330169346056195	yes	no	yes	no	no	yes	no
1292476029630652416	no	NA	NA	NA	NA	no	no
1367514510609821701	no	NA	NA	NA	NA	no	no
1367436867172450304	no	NA	NA	NA	NA	no	yes
1265935868830855170	yes	no	yes	no	no	no	yes
1292188920378265605	yes	yes	yes	no	yes	no	yes
1297269813379825665	yes	no	yes	yes	no	yes	yes
1289682605923692544	yes	no	yes	yes	no	no	yes
1298256982936186883	no	NA	NA	NA	NA	no	no
1294170706322894848	yes	no	yes	yes	yes	yes	yes
1366259784979202049	no	NA	NA	NA	NA	yes	yes
1293111197223485440	yes	no	yes	no	yes	no	yes
1293180600577175558	yes	no	yes	yes	no	yes	yes
1293146661926113282	yes	no	yes	no	no	no	no
1293185492272308224	yes	no	yes	no	no	no	yes
1293229064061362183	yes	yes	yes	no	no	no	no
1241748426997542912	no	NA	NA	NA	NA	no	no
1292189512467132417	yes	no	yes	yes	no	no	yes
1297792456650629120	yes	yes	yes	yes	no	yes	yes
1291742713096937472	yes	no	yes	no	no	no	yes
1293240749786632195	yes	no	yes	no	no	no	no
1293109417307758594	yes	no	yes	no	no	no	yes
1293131208860282881	no	NA	NA	NA	NA	no	yes
1293857723554168832	yes	yes	yes	no	no	no	yes
1293213009431732225	yes	no	yes	no	no	no	no
1293977083748724737	yes	yes	yes	yes	yes	no	no
1292448520109088768	yes	no	yes	no	yes	no	no
1296796409929269248	yes	no	yes	no	no	no	yes
1293162751406170113	yes	no	yes	no	yes	no	yes
1367514264639053824	no	NA	NA	NA	NA	no	no
1367525327145226244	no	NA	NA	NA	NA	no	no
1289895964451328002	yes	yes	yes	no	no	no	yes
1289595256996917250	yes	no	yes	yes	no	no	no
1242145147434995720	yes	yes	yes	yes	yes	yes	yes
1367093650824437766	yes	no	yes	no	no	no	yes
1367522892716650501	no	NA	NA	NA	NA	no	no
1367504084136321031	yes	yes	yes	no	no	no	yes
1293263461284286464	yes	no	yes	yes	no	no	yes
1292896651040956417	yes	yes	yes	yes	no	yes	yes
1290884937198043136	yes	no	yes	no	no	no	yes
1293568145240793088	yes	no	yes	no	no	no	yes
1291335267547254785	yes	no	yes	no	no	no	yes
1299419549108928513	yes	no	yes	no	no	no	yes
1366421493140361220	yes	no	yes	no	yes	no	yes
1247572346086531075	yes	no	yes	no	no	no	yes
1366738510552662020	no	NA	NA	NA	NA	no	yes
1293142828936237056	yes	no	yes	no	yes	no	no
1367070364220747779	no	NA	NA	NA	NA	no	no
1244924177754329088	no	NA	NA	NA	NA	no	no
1300445740372832257	no	NA	NA	NA	NA	yes	yes
1296558946908504065	no	NA	NA	NA	NA	yes	yes
1366772688757358593	no	NA	NA	NA	NA	no	no
1293106951761559552	yes	no	yes	no	yes	no	yes
1366756048107896836	no	NA	NA	NA	NA	no	no
1366486209787269121	yes	no	yes	no	no	no	no
1297487780679999489	yes	no	yes	no	no	no	no
1367133103714615301	no	NA	NA	NA	NA	no	no
1250844174187925504	yes	no	yes	no	yes	no	yes
1293149632634200065	yes	yes	yes	yes	no	yes	yes
1297487295696625664	yes	no	yes	no	no	no	yes
1367374729414328320	no	NA	NA	NA	NA	no	no
1256380783603994625	yes	no	yes	no	no	no	yes
1290581572417196034	yes	no	yes	no	no	no	yes
1367497084237213696	no	NA	NA	NA	NA	no	no
1289992751723945984	yes	yes	yes	yes	no	yes	yes
1291800082879217666	no	NA	NA	NA	NA	no	yes
1293713685664477184	yes	no	no	yes	no	yes	yes
1367527593134669827	yes	no	yes	no	no	no	yes
1241550495791091712	yes	no	yes	no	yes	no	no
1245380478191972357	yes	no	yes	no	no	no	yes
1293979633403039744	yes	no	yes	yes	no	no	yes
1277564010943131648	yes	no	yes	yes	yes	yes	yes
1241815668451880960	yes	yes	yes	yes	yes	yes	yes
1293195622208753665	yes	no	no	no	no	no	no
1293925123079249921	yes	no	yes	no	yes	no	yes
1293751632086224899	yes	no	yes	no	no	no	yes
1293413738222149634	yes	yes	yes	no	yes	no	yes
1366810742230560773	yes	no	yes	no	no	no	yes
1299173572661964800	yes	no	yes	no	no	no	no
1294936941171847168	yes	no	yes	no	no	no	yes
1297822429432209408	yes	no	yes	no	no	no	yes
1289606344656302080	yes	no	yes	no	no	no	yes
1367146605028270081	no	NA	NA	NA	NA	NA	yes
1256651910540668929	yes	yes	yes	no	no	no	yes
1367490148783554561	yes	yes	yes	yes	yes	yes	yes
1367043360419164167	yes	no	no	no	no	no	no
1293110319573880833	yes	no	yes	no	yes	no	yes
1289397924196167680	yes	no	yes	no	no	no	no
1293106077219917824	yes	no	yes	no	no	no	yes
1288367642835922946	yes	no	yes	no	yes	no	yes
1295856804010897408	yes	no	yes	no	no	no	yes
1283852235139678210	no	NA	NA	NA	NA	no	no
1291426382610862085	yes	no	yes	no	yes	no	yes
1263819419026894850	yes	no	yes	no	no	yes	yes
1299188608616861696	yes	yes	yes	no	no	no	yes
1296134307455655939	yes	no	yes	no	no	yes	yes
1366722358837473282	no	NA	NA	NA	NA	no	no
1264462404009840640	yes	yes	yes	no	yes	no	yes
1367131462697431041	no	NA	NA	NA	NA	no	yes
1293448886414184449	no	NA	NA	NA	NA	no	yes
1294186070557564929	yes	no	yes	yes	yes	yes	yes
1298286387012210688	yes	no	yes	no	no	no	yes
1367536225087877121	no	NA	NA	NA	NA	no	yes
1294550344148672514	yes	no	yes	no	yes	no	yes
1293131792283774976	yes	yes	yes	no	no	no	no
1292267559170052096	no	NA	NA	NA	NA	no	no
1296133515155824641	no	NA	NA	NA	NA	no	yes
1294557376457199618	yes	no	yes	no	no	no	no
1293149225136553989	no	NA	NA	NA	NA	yes	yes
1289742861596897281	yes	no	yes	no	no	no	yes
1242041527272079360	no	NA	NA	NA	NA	no	no
1289462666155765760	yes	no	yes	yes	no	yes	yes
1367506095938433026	no	NA	NA	NA	NA	no	no
1280236336579072001	no	NA	NA	NA	NA	yes	yes
1367054256298164226	no	NA	NA	NA	NA	no	yes
1293530847887400960	yes	yes	yes	no	yes	no	no
1367437982588878848	no	NA	NA	NA	NA	no	no
1367057469286014976	no	NA	NA	NA	NA	no	no
1297383207185383425	no	NA	NA	NA	NA	no	yes
1293149868471525378	no	NA	NA	NA	NA	no	no
1241832971331612674	no	NA	NA	NA	NA	yes	no
1367526442691678215	no	NA	NA	NA	NA	no	no
1367175647546728450	yes	no	yes	no	no	no	no
1289607085357805571	no	NA	NA	NA	NA	yes	yes
1264762000908914688	yes	no	yes	no	yes	no	yes
1297541872827748352	yes	no	yes	no	no	no	no
1275385101472464908	yes	no	yes	no	no	no	yes
1300531335078072321	no	NA	NA	NA	NA	yes	yes
1367508818809278464	no	NA	NA	NA	NA	no	yes
1289684672566288384	yes	no	no	no	no	no	yes
1289489738630496256	no	NA	NA	NA	NA	no	yes
1293156504804175872	yes	yes	yes	no	no	no	no
1297635222352277506	yes	no	yes	no	no	no	no
1241793562536263681	yes	no	yes	yes	yes	yes	no
1241322307311845376	yes	yes	yes	yes	yes	yes	yes
1294211112011993089	yes	no	yes	no	no	no	yes
1296931026015584257	no	NA	NA	NA	NA	no	no
1292193519327686657	yes	no	yes	no	no	no	yes
1290220677341933568	yes	no	yes	no	no	no	yes
1298508200703123456	yes	no	yes	no	yes	no	yes
1291388532351696896	yes	no	yes	no	no	no	no
1297467900522094593	yes	yes	yes	yes	no	yes	yes
1290279849215406080	yes	yes	yes	yes	yes	yes	yes
1293147248038227970	yes	no	yes	no	no	no	yes
1293557826917470208	no	NA	NA	NA	NA	no	no
1293222883582509056	yes	no	yes	no	yes	no	yes
1279768180437721091	yes	no	yes	no	no	no	yes
1293211981332336646	yes	yes	yes	no	yes	no	yes
1293117557914968064	yes	no	yes	no	no	no	yes
1366765271353094153	yes	no	yes	no	no	no	yes
1294185305415852032	yes	no	yes	yes	no	no	no
1292933135823507456	yes	no	yes	no	no	no	no
1292415280891781122	no	NA	NA	NA	NA	yes	yes
1293307688294776832	yes	yes	no	no	yes	no	yes
1366508725553487880	no	NA	NA	NA	NA	yes	no
1293483575778607105	no	NA	NA	NA	NA	yes	yes
1288354961101856769	yes	no	yes	no	yes	no	yes
1293156841208401921	yes	no	yes	no	yes	no	yes
1293108967602888704	yes	no	yes	no	no	no	yes
1291351777439354880	yes	no	yes	no	yes	no	no
1242061587537637378	yes	yes	yes	yes	yes	yes	yes
1293143479267229696	yes	no	yes	no	no	no	yes
